228,1753,"2015-02-11 12:59:09.195289","2015-02-11 12:59:09.195289",1
229,1754,"2015-02-11 12:59:09.378293","2015-02-11 12:59:09.378293",1
230,1755,"2015-02-11 12:59:09.531296","2015-02-11 12:59:09.531296",1
231,1756,"2015-02-11 12:59:09.728301","2015-02-11 12:59:09.728301",1
232,1757,"2015-02-11 12:59:09.914305","2015-02-11 12:59:09.914305",1
233,1758,"2015-02-11 12:59:10.038308","2015-02-11 12:59:10.038308",3
234,1759,"2015-02-11 12:59:10.332314","2015-02-11 12:59:10.332314",2
235,1760,"2015-02-11 12:59:10.506318","2015-02-11 12:59:10.506318",2
236,1761,"2015-02-11 12:59:10.687322","2015-02-11 12:59:10.687322",1
237,1762,"2015-02-11 12:59:10.883327","2015-02-11 12:59:10.883327",1
238,1763,"2015-02-11 12:59:11.066331","2015-02-11 12:59:11.066331",1
239,1764,"2015-02-11 12:59:11.433339","2015-02-11 12:59:11.433339",1
240,1765,"2015-02-11 12:59:11.712345","2015-02-11 12:59:11.712345",1
241,1766,"2015-02-11 12:59:11.929350","2015-02-11 12:59:11.929350",3
242,1767,"2015-02-11 12:59:12.383360","2015-02-11 12:59:12.383360",1
243,1768,"2015-02-11 12:59:12.673366","2015-02-11 12:59:12.673366",1
244,1769,"2015-02-11 12:59:13.211378","2015-02-11 12:59:13.211378",3
245,1770,"2015-02-11 12:59:13.875393","2015-02-11 12:59:13.875393",1
246,1771,"2015-02-11 12:59:14.239401","2015-02-11 12:59:14.239401",1
247,1772,"2015-02-11 12:59:14.540408","2015-02-11 12:59:14.540408",2
248,1773,"2015-02-11 12:59:14.815414","2015-02-11 12:59:14.815414",2
249,1774,"2015-02-11 12:59:15.251424","2015-02-11 12:59:15.251424",2
250,1775,"2015-02-11 12:59:15.605432","2015-02-11 12:59:15.605432",1
251,1776,"2015-02-11 12:59:15.845437","2015-02-11 12:59:15.845437",3
252,1777,"2015-02-11 12:59:16.240446","2015-02-11 12:59:16.240446",3
253,1778,"2015-02-11 12:59:16.550453","2015-02-11 12:59:16.550453",2
254,1779,"2015-02-11 12:59:17.037464","2015-02-11 12:59:17.037464",1
255,1780,"2015-02-11 12:59:17.307470","2015-02-11 12:59:17.307470",1
256,1781,"2015-02-11 12:59:18.019486","2015-02-11 12:59:18.019486",2
257,1782,"2015-02-11 12:59:18.295492","2015-02-11 12:59:18.295492",2
258,1783,"2015-02-11 12:59:18.493496","2015-02-11 12:59:18.493496",1
259,1784,"2015-02-11 12:59:18.669500","2015-02-11 12:59:18.669500",2
260,1785,"2015-02-11 12:59:18.889505","2015-02-11 12:59:18.889505",1
261,1786,"2015-02-11 12:59:19.200512","2015-02-11 12:59:19.200512",2
262,1787,"2015-02-11 12:59:19.496519","2015-02-11 12:59:19.496519",1
263,1788,"2015-02-11 12:59:19.692523","2015-02-11 12:59:19.692523",2
264,1789,"2015-02-11 12:59:19.864527","2015-02-11 12:59:19.864527",2
265,1790,"2015-02-11 12:59:20.124533","2015-02-11 12:59:20.124533",2
266,1791,"2015-02-11 12:59:20.305537","2015-02-11 12:59:20.305537",1
267,1792,"2015-02-11 12:59:20.493541","2015-02-11 12:59:20.493541",1
268,1793,"2015-02-11 12:59:20.777547","2015-02-11 12:59:20.777547",1
269,1794,"2015-02-11 12:59:20.928551","2015-02-11 12:59:20.928551",3
270,1795,"2015-02-11 12:59:21.146555","2015-02-11 12:59:21.146555",2
271,1796,"2015-02-11 12:59:21.307559","2015-02-11 12:59:21.307559",2
272,1797,"2015-02-11 12:59:21.581565","2015-02-11 12:59:21.581565",2
273,1798,"2015-02-11 12:59:22.186579","2015-02-11 12:59:22.186579",2
274,1799,"2015-02-11 12:59:22.495585","2015-02-11 12:59:22.495585",1
275,1800,"2015-02-11 12:59:22.645589","2015-02-11 12:59:22.645589",1
276,1801,"2015-02-11 12:59:22.903595","2015-02-11 12:59:22.903595",1
277,1802,"2015-02-11 12:59:23.074598","2015-02-11 12:59:23.074598",1
278,1805,"2015-02-11 12:59:23.264603","2015-02-11 12:59:23.264603",2
279,1806,"2015-02-11 12:59:23.491608","2015-02-11 12:59:23.491608",1
280,1807,"2015-02-11 12:59:23.620611","2015-02-11 12:59:23.620611",1
281,1808,"2015-02-11 12:59:23.743613","2015-02-11 12:59:23.743613",1
282,1809,"2015-02-11 12:59:23.895617","2015-02-11 12:59:23.895617",1
283,1812,"2015-02-11 12:59:24.191623","2015-02-11 12:59:24.191623",2
284,1813,"2015-02-11 12:59:24.505630","2015-02-11 12:59:24.505630",2
285,1814,"2015-02-11 12:59:24.668634","2015-02-11 12:59:24.668634",2
286,1815,"2015-02-11 12:59:24.803637","2015-02-11 12:59:24.803637",1
