96,urn:ucode:_00001C000000000000010000030C3D72,odpt.StationTimetable:TokyoMetro.Ginza.UenoHirokoji.Asakusa,"2014-10-17 07:12:29.000000","2015-01-29 04:50:11.118878","2015-01-29 04:50:11.118878"
97,urn:ucode:_00001C000000000000010000030C3D71,odpt.StationTimetable:TokyoMetro.Ginza.UenoHirokoji.Shibuya,"2014-10-17 07:12:28.000000","2015-01-29 04:50:11.460888","2015-01-29 04:50:11.460888"
98,urn:ucode:_00001C000000000000010000030C3D6E,odpt.StationTimetable:TokyoMetro.Ginza.Ueno.Asakusa,"2014-10-17 07:12:27.000000","2015-01-29 04:50:11.779898","2015-01-29 04:50:11.779898"
99,urn:ucode:_00001C000000000000010000030C3D6D,odpt.StationTimetable:TokyoMetro.Ginza.Ueno.Shibuya,"2014-10-17 07:12:26.000000","2015-01-29 04:50:12.241912","2015-01-29 04:50:12.241912"
100,urn:ucode:_00001C000000000000010000030C3D49,odpt.StationTimetable:TokyoMetro.Hanzomon.AoyamaItchome.Oshiage,"2014-10-17 07:12:13.000000","2015-01-29 04:50:12.571922","2015-01-29 04:50:12.571922"
101,urn:ucode:_00001C000000000000010000030C3D48,odpt.StationTimetable:TokyoMetro.Hanzomon.AoyamaItchome.Shibuya,"2014-10-17 07:12:13.000000","2015-01-29 04:50:12.890932","2015-01-29 04:50:12.890932"
102,urn:ucode:_00001C000000000000010000030C3E54,odpt.StationTimetable:TokyoMetro.Hanzomon.Hanzomon.Oshiage,"2014-10-17 07:13:54.000000","2015-01-29 04:50:13.232942","2015-01-29 04:50:13.232942"
103,urn:ucode:_00001C000000000000010000030C3E53,odpt.StationTimetable:TokyoMetro.Hanzomon.Hanzomon.Shibuya,"2014-10-17 07:13:54.000000","2015-01-29 04:50:13.561952","2015-01-29 04:50:13.561952"
104,urn:ucode:_00001C000000000000010000030C3DFA,odpt.StationTimetable:TokyoMetro.Hanzomon.Jimbocho.Oshiage,"2014-10-17 07:13:21.000000","2015-01-29 04:50:13.928964","2015-01-29 04:50:13.928964"
105,urn:ucode:_00001C000000000000010000030C3DF9,odpt.StationTimetable:TokyoMetro.Hanzomon.Jimbocho.Shibuya,"2014-10-17 07:13:21.000000","2015-01-29 04:50:14.257974","2015-01-29 04:50:14.257974"
106,urn:ucode:_00001C000000000000010000030C3DC0,odpt.StationTimetable:TokyoMetro.Hanzomon.Kinshicho.Oshiage,"2014-10-17 07:13:00.000000","2015-01-29 04:50:14.607984","2015-01-29 04:50:14.607984"
107,urn:ucode:_00001C000000000000010000030C3DBF,odpt.StationTimetable:TokyoMetro.Hanzomon.Kinshicho.Shibuya,"2014-10-17 07:12:59.000000","2015-01-29 04:50:14.970995","2015-01-29 04:50:14.970995"
108,urn:ucode:_00001C000000000000010000030C3DB6,odpt.StationTimetable:TokyoMetro.Hanzomon.KiyosumiShirakawa.Oshiage,"2014-10-17 07:12:55.000000","2015-01-29 04:50:15.301005","2015-01-29 04:50:15.301005"
109,urn:ucode:_00001C000000000000010000030C3DB5,odpt.StationTimetable:TokyoMetro.Hanzomon.KiyosumiShirakawa.Shibuya,"2014-10-17 07:12:55.000000","2015-01-29 04:50:15.631015","2015-01-29 04:50:15.631015"
110,urn:ucode:_00001C000000000000010000030C3DC4,odpt.StationTimetable:TokyoMetro.Hanzomon.Kudanshita.Oshiage,"2014-10-17 07:13:01.000000","2015-01-29 04:50:15.961025","2015-01-29 04:50:15.961025"
111,urn:ucode:_00001C000000000000010000030C3DC3,odpt.StationTimetable:TokyoMetro.Hanzomon.Kudanshita.Shibuya,"2014-10-17 07:13:01.000000","2015-01-29 04:50:16.292036","2015-01-29 04:50:16.292036"
112,urn:ucode:_00001C000000000000010000030C3E71,odpt.StationTimetable:TokyoMetro.Hanzomon.Mitsukoshimae.Oshiage,"2014-10-17 07:14:05.000000","2015-01-29 04:50:16.622046","2015-01-29 04:50:16.622046"
113,urn:ucode:_00001C000000000000010000030C3E70,odpt.StationTimetable:TokyoMetro.Hanzomon.Mitsukoshimae.Shibuya,"2014-10-17 07:14:04.000000","2015-01-29 04:50:16.919055","2015-01-29 04:50:16.919055"
114,urn:ucode:_00001C000000000000010000030C3E2C,odpt.StationTimetable:TokyoMetro.Hanzomon.Nagatacho.Oshiage,"2014-10-17 07:13:42.000000","2015-01-29 04:50:17.252065","2015-01-29 04:50:17.252065"
115,urn:ucode:_00001C000000000000010000030C3E2B,odpt.StationTimetable:TokyoMetro.Hanzomon.Nagatacho.Shibuya,"2014-10-17 07:13:41.000000","2015-01-29 04:50:17.580075","2015-01-29 04:50:17.580075"
116,urn:ucode:_00001C000000000000010000030C3D90,odpt.StationTimetable:TokyoMetro.Hanzomon.OmoteSando.Oshiage,"2014-10-17 07:12:40.000000","2015-01-29 04:50:17.969087","2015-01-29 04:50:17.969087"
117,urn:ucode:_00001C000000000000010000030C3D8F,odpt.StationTimetable:TokyoMetro.Hanzomon.OmoteSando.Shibuya,"2014-10-17 07:12:39.000000","2015-01-29 04:50:18.284096","2015-01-29 04:50:18.284096"
118,urn:ucode:_00001C000000000000010000030C3D86,odpt.StationTimetable:TokyoMetro.Hanzomon.Oshiage.Shibuya,"2014-10-17 07:12:36.000000","2015-01-29 04:50:18.615106","2015-01-29 04:50:18.615106"
119,urn:ucode:_00001C000000000000010000030C3D84,odpt.StationTimetable:TokyoMetro.Hanzomon.Otemachi.Oshiage,"2014-10-17 07:12:35.000000","2015-01-29 04:50:18.933116","2015-01-29 04:50:18.933116"
120,urn:ucode:_00001C000000000000010000030C3D83,odpt.StationTimetable:TokyoMetro.Hanzomon.Otemachi.Shibuya,"2014-10-17 07:12:35.000000","2015-01-29 04:50:19.255126","2015-01-29 04:50:19.255126"
121,urn:ucode:_00001C000000000000010000030C3DDC,odpt.StationTimetable:TokyoMetro.Hanzomon.Shibuya.Oshiage,"2014-10-17 07:13:10.000000","2015-01-29 04:50:19.582136","2015-01-29 04:50:19.582136"
122,urn:ucode:_00001C000000000000010000030C3DFC,odpt.StationTimetable:TokyoMetro.Hanzomon.Suitengumae.Oshiage,"2014-10-17 07:13:22.000000","2015-01-29 04:50:19.972148","2015-01-29 04:50:19.972148"
123,urn:ucode:_00001C000000000000010000030C3DFB,odpt.StationTimetable:TokyoMetro.Hanzomon.Suitengumae.Shibuya,"2014-10-17 07:13:22.000000","2015-01-29 04:50:20.276157","2015-01-29 04:50:20.276157"
124,urn:ucode:_00001C000000000000010000030C3E00,odpt.StationTimetable:TokyoMetro.Hanzomon.Sumiyoshi.Oshiage,"2014-10-17 07:13:24.000000","2015-01-29 04:50:20.584166","2015-01-29 04:50:20.584166"
125,urn:ucode:_00001C000000000000010000030C3DFF,odpt.StationTimetable:TokyoMetro.Hanzomon.Sumiyoshi.Shibuya,"2014-10-17 07:13:24.000000","2015-01-29 04:50:20.892176","2015-01-29 04:50:20.892176"
126,urn:ucode:_00001C000000000000010000030C3D52,odpt.StationTimetable:TokyoMetro.Hibiya.Akihabara.KitaSenju,"2014-10-17 07:12:17.000000","2015-01-29 04:50:21.219186","2015-01-29 04:50:21.219186"
