88,urn:ucode:_00001C000000000000010000030C3F33,13,1,35.647155066279,35.647155066279,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F33.geojson,1,1,,f,f,"2015-01-29 02:16:58.141501","2015-01-29 02:16:58.141501"
89,urn:ucode:_00001C000000000000010000030C3F34,13,1,35.647457249567,35.647457249567,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F34.geojson,1,2,,f,f,"2015-01-29 02:16:58.348507","2015-01-29 02:16:58.348507"
90,urn:ucode:_00001C000000000000010000030C3F35,13,1,35.646394837853,35.646394837853,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F35.geojson,1,4,,f,f,"2015-01-29 02:16:58.580514","2015-01-29 02:16:58.580514"
91,urn:ucode:_00001C000000000000010000030C3F36,13,1,35.646138481255,35.646138481255,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F36.geojson,1,5,,f,f,"2015-01-29 02:16:58.819521","2015-01-29 02:16:58.819521"
92,urn:ucode:_00001C000000000000010000030C3F37,14,1,35.709458423162,35.709458423162,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F37.geojson,1,3,,f,f,"2015-01-29 02:16:59.066529","2015-01-29 02:16:59.066529"
93,urn:ucode:_00001C000000000000010000030C3F38,14,1,35.709069874614,35.709069874614,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F38.geojson,1,4,,f,f,"2015-01-29 02:16:59.289536","2015-01-29 02:16:59.289536"
94,urn:ucode:_00001C000000000000010000030C3F39,14,1,35.709959436195,35.709959436195,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F39.geojson,1,2,,f,f,"2015-01-29 02:16:59.537543","2015-01-29 02:16:59.537543"
95,urn:ucode:_00001C000000000000010000030C3F3A,14,1,35.709822775792,35.709822775792,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F3A.geojson,1,1b,,f,f,"2015-01-29 02:16:59.758550","2015-01-29 02:16:59.758550"
96,urn:ucode:_00001C000000000000010000030C3F3B,14,1,35.710243286374,35.710243286374,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F3B.geojson,1,1a,,f,f,"2015-01-29 02:17:00.035558","2015-01-29 02:17:00.035558"
97,urn:ucode:_00001C000000000000010000030C3F3C,15,1,35.670300432223,35.670300432223,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F3C.geojson,1,1b,,f,f,"2015-01-29 02:17:00.275566","2015-01-29 02:17:00.275566"
