183,314,143,"2015-01-29 02:47:42.462751","2015-01-29 02:47:42.462751"
184,314,147,"2015-01-29 02:47:42.641756","2015-01-29 02:47:42.641756"
185,317,172,"2015-01-29 02:47:43.940796","2015-01-29 02:47:43.940796"
186,318,172,"2015-01-29 02:47:45.203834","2015-01-29 02:47:45.203834"
187,319,149,"2015-01-29 02:47:46.182864","2015-01-29 02:47:46.182864"
188,319,150,"2015-01-29 02:47:46.324868","2015-01-29 02:47:46.324868"
189,319,172,"2015-01-29 02:47:46.467873","2015-01-29 02:47:46.467873"
190,323,172,"2015-01-29 02:47:48.196926","2015-01-29 02:47:48.196926"
191,324,172,"2015-01-29 02:47:49.143954","2015-01-29 02:47:49.143954"
192,325,149,"2015-01-29 02:47:50.177986","2015-01-29 02:47:50.177986"
193,325,150,"2015-01-29 02:47:50.342991","2015-01-29 02:47:50.342991"
194,325,172,"2015-01-29 02:47:50.512996","2015-01-29 02:47:50.512996"
195,328,154,"2015-01-29 02:47:52.324051","2015-01-29 02:47:52.324051"
196,329,153,"2015-01-29 02:47:53.293081","2015-01-29 02:47:53.293081"
197,331,155,"2015-01-29 02:47:54.529119","2015-01-29 02:47:54.529119"
198,332,156,"2015-01-29 02:47:55.223140","2015-01-29 02:47:55.223140"
199,332,160,"2015-01-29 02:47:55.405145","2015-01-29 02:47:55.405145"
200,334,154,"2015-01-29 02:47:57.050196","2015-01-29 02:47:57.050196"
201,335,153,"2015-01-29 02:47:57.655214","2015-01-29 02:47:57.655214"
202,335,160,"2015-01-29 02:47:57.805219","2015-01-29 02:47:57.805219"
203,337,155,"2015-01-29 02:47:59.090258","2015-01-29 02:47:59.090258"
204,338,156,"2015-01-29 02:47:59.720277","2015-01-29 02:47:59.720277"
205,338,160,"2015-01-29 02:47:59.907283","2015-01-29 02:47:59.907283"
206,339,165,"2015-01-29 02:48:00.711307","2015-01-29 02:48:00.711307"
207,339,170,"2015-01-29 02:48:00.875312","2015-01-29 02:48:00.875312"
208,341,164,"2015-01-29 02:48:01.470330","2015-01-29 02:48:01.470330"
209,343,162,"2015-01-29 02:48:02.548363","2015-01-29 02:48:02.548363"
210,343,170,"2015-01-29 02:48:02.691368","2015-01-29 02:48:02.691368"
211,344,163,"2015-01-29 02:48:03.308386","2015-01-29 02:48:03.308386"
212,346,166,"2015-01-29 02:48:04.335418","2015-01-29 02:48:04.335418"
213,347,165,"2015-01-29 02:48:05.190444","2015-01-29 02:48:05.190444"
