142,902,1,"2015-01-29 02:38:13.580400","2015-01-29 02:38:13.580400"
143,908,1,"2015-01-29 02:38:16.992504","2015-01-29 02:38:16.992504"
144,918,1,"2015-01-29 02:38:23.628707","2015-01-29 02:38:23.628707"
145,928,1,"2015-01-29 02:38:30.991931","2015-01-29 02:38:30.991931"
146,939,1,"2015-01-29 02:38:39.114179","2015-01-29 02:38:39.114179"
147,950,1,"2015-01-29 02:38:46.004389","2015-01-29 02:38:46.004389"
148,951,1,"2015-01-29 02:38:46.499404","2015-01-29 02:38:46.499404"
149,957,1,"2015-01-29 02:38:50.054513","2015-01-29 02:38:50.054513"
150,961,1,"2015-01-29 02:38:52.530588","2015-01-29 02:38:52.530588"
151,966,1,"2015-01-29 02:38:55.446677","2015-01-29 02:38:55.446677"
152,972,1,"2015-01-29 02:39:00.168821","2015-01-29 02:39:00.168821"
153,980,1,"2015-01-29 02:39:05.715990","2015-01-29 02:39:05.715990"
154,990,1,"2015-01-29 02:39:12.880209","2015-01-29 02:39:12.880209"
155,1001,1,"2015-01-29 02:39:21.058458","2015-01-29 02:39:21.058458"
156,1002,1,"2015-01-29 02:39:21.750479","2015-01-29 02:39:21.750479"
157,1011,1,"2015-01-29 02:39:27.938668","2015-01-29 02:39:27.938668"
158,1012,4,"2015-01-29 02:39:28.618689","2015-01-29 02:39:28.618689"
159,1013,4,"2015-01-29 02:39:29.234708","2015-01-29 02:39:29.234708"
160,1024,1,"2015-01-29 02:39:36.235921","2015-01-29 02:39:36.235921"
161,1025,1,"2015-01-29 02:39:36.718936","2015-01-29 02:39:36.718936"
162,1036,1,"2015-01-29 02:39:44.742181","2015-01-29 02:39:44.742181"
163,1057,1,"2015-01-29 02:40:00.227653","2015-01-29 02:40:00.227653"
164,1083,1,"2015-01-29 02:40:19.147230","2015-01-29 02:40:19.147230"
165,1094,1,"2015-01-29 02:40:27.072472","2015-01-29 02:40:27.072472"
166,1095,1,"2015-01-29 02:40:27.565487","2015-01-29 02:40:27.565487"
167,1104,1,"2015-01-29 02:40:34.148687","2015-01-29 02:40:34.148687"
168,1111,1,"2015-01-29 02:40:40.087869","2015-01-29 02:40:40.087869"
169,1112,1,"2015-01-29 02:40:40.673886","2015-01-29 02:40:40.673886"
170,1125,1,"2015-01-29 02:40:48.730132","2015-01-29 02:40:48.730132"
171,1131,1,"2015-01-29 02:40:52.241239","2015-01-29 02:40:52.241239"
172,1148,1,"2015-01-29 02:41:06.284668","2015-01-29 02:41:06.284668"
173,1149,1,"2015-01-29 02:41:06.735681","2015-01-29 02:41:06.735681"
174,1150,1,"2015-01-29 02:41:07.319699","2015-01-29 02:41:07.319699"
175,1170,1,"2015-01-29 02:41:24.951237","2015-01-29 02:41:24.951237"
176,1171,1,"2015-01-29 02:41:25.655258","2015-01-29 02:41:25.655258"
177,1178,1,"2015-01-29 02:41:30.190397","2015-01-29 02:41:30.190397"
178,1185,1,"2015-01-29 02:41:34.240520","2015-01-29 02:41:34.240520"
179,1190,1,"2015-01-29 02:41:37.156609","2015-01-29 02:41:37.156609"
180,1194,1,"2015-01-29 02:41:39.030666","2015-01-29 02:41:39.030666"
181,1201,1,"2015-01-29 02:41:45.135852","2015-01-29 02:41:45.135852"
182,1219,1,"2015-01-29 02:41:59.399288","2015-01-29 02:41:59.399288"
183,1226,1,"2015-01-29 02:42:04.638447","2015-01-29 02:42:04.638447"
184,1230,1,"2015-01-29 02:42:06.927517","2015-01-29 02:42:06.927517"
185,1231,1,"2015-01-29 02:42:07.441533","2015-01-29 02:42:07.441533"
186,1235,1,"2015-01-29 02:42:09.513596","2015-01-29 02:42:09.513596"
187,1236,4,"2015-01-29 02:42:10.217617","2015-01-29 02:42:10.217617"
188,1247,1,"2015-01-29 02:42:18.142859","2015-01-29 02:42:18.142859"
189,1248,1,"2015-01-29 02:42:18.746878","2015-01-29 02:42:18.746878"
190,1254,1,"2015-01-29 02:42:22.040978","2015-01-29 02:42:22.040978"
191,1265,1,"2015-01-29 02:42:30.645240","2015-01-29 02:42:30.645240"
192,1276,1,"2015-01-29 02:42:40.418539","2015-01-29 02:42:40.418539"
193,1289,1,"2015-01-29 02:42:50.050832","2015-01-29 02:42:50.050832"
194,1293,1,"2015-01-29 02:42:52.105895","2015-01-29 02:42:52.105895"
195,1302,1,"2015-01-29 02:43:00.412148","2015-01-29 02:43:00.412148"
196,1316,1,"2015-01-29 02:43:10.860467","2015-01-29 02:43:10.860467"
197,1323,1,"2015-01-29 02:43:14.910591","2015-01-29 02:43:14.910591"
198,1324,1,"2015-01-29 02:43:15.372605","2015-01-29 02:43:15.372605"
199,1330,1,"2015-01-29 02:43:18.762708","2015-01-29 02:43:18.762708"
200,1331,4,"2015-01-29 02:43:19.356726","2015-01-29 02:43:19.356726"
201,1339,1,"2015-01-29 02:43:25.785922","2015-01-29 02:43:25.785922"
202,1350,3,"2015-01-29 02:43:33.389154","2015-01-29 02:43:33.389154"
203,1359,1,"2015-01-29 02:43:38.782319","2015-01-29 02:43:38.782319"
204,1363,1,"2015-01-29 02:43:40.840381","2015-01-29 02:43:40.840381"
205,1364,1,"2015-01-29 02:43:41.313396","2015-01-29 02:43:41.313396"
206,1372,1,"2015-01-29 02:43:46.277547","2015-01-29 02:43:46.277547"
207,1379,1,"2015-01-29 02:43:50.701682","2015-01-29 02:43:50.701682"
208,1386,1,"2015-01-29 02:43:55.808838","2015-01-29 02:43:55.808838"
209,1394,1,"2015-01-29 02:44:01.289005","2015-01-29 02:44:01.289005"
210,1395,1,"2015-01-29 02:44:01.806021","2015-01-29 02:44:01.806021"
211,1414,1,"2015-01-29 02:44:15.629442","2015-01-29 02:44:15.629442"
212,1415,1,"2015-01-29 02:44:16.279462","2015-01-29 02:44:16.279462"
213,1419,1,"2015-01-29 02:44:18.139519","2015-01-29 02:44:18.139519"
214,1429,1,"2015-01-29 02:44:24.511713","2015-01-29 02:44:24.511713"
